Employee_ID,Full_Name,Department,Position,Region,Salary,Years_of_Service,Project_Name,Project_Budget,Project_Status,Contract_Type,Performance_Score,Compliance_Status,Is_Under_Investigation,Under_Investigation,Last_Promotion_Date,Leave_Days_Remaining,Overtime_Hours,Supervisor_Name,Security_Clearance,Remarks
916cefc6-9244-4dbc-8a12-16555f6d3a96,Teresa Hansen,Ministry of Labor,Clerk,West,242283,24,Assimilated content-based strategy,37749509,Completed,Permanent,2.06,Non-Compliant,Yes,1,28/09/2024,59,321,David Ortiz,Medium,Mission cover picture.
bf421c46-d3f7-494f-9987-711b33a22be4,Zoe Johnson,Ministry of Education,Auditor,East,236769,3,Enterprise-wide radical info-mediaries,23141214,Cancelled,Contract,3.01,Under Review,Yes,1,14/05/2023,54,400,Sean Hammond,High,Claim art cost finally community knowledge dog hit.
d0d71e45-70af-4775-a120-54b22993f42c,Terry Ayala,Ministry of Health,Field Officer,Central,77065,32,Seamless logistical access,38284664,On Hold,Temporary,1.27,Compliant,No,0,31/12/2023,45,167,John Martinez,Low,Side candidate agreement allow score number challenge.
790f4c3e-5f5f-4ef5-9b1d-a49e5951e206,Michael Garcia Jr.,Ministry of Education,Data Analyst,East,263165,13,Distributed value-added frame,1020114,Cancelled,Temporary,1.87,Under Review,No,0,04/10/2018,23,165,Cynthia Schultz,Top Secret,Money seven magazine indeed herself range someone.
643e9fd6-1ab8-4297-9120-da83d8879f44,Juan Baker,Ministry of Finance,Clerk,South,139299,25,Universal incremental function,42644931,Completed,Temporary,4.74,Compliant,Yes,1,04/10/2019,33,84,David Bridges,High,First far program him because president listen.
bc80f79a-d96f-4d3b-a8f9-de052098b341,Alan Jordan,Ministry of Finance,Assistant Director,South,203678,9,Face-to-face upward-trending hardware,15862512,On Hold,Contract,2.86,Compliant,Yes,1,30/09/2016,45,444,Terry Moss,Top Secret,Arm training quite camera up improve ready although.
9b467f50-c890-4dfe-91cb-acc2a2b754a0,Colleen Bates,Ministry of Environment,Engineer,Central,298863,4,Realigned system-worthy approach,47558792,Completed,Contract,2.78,Under Review,No,0,20/04/2020,21,136,Jacqueline Evans,Top Secret,Represent board western less instead space.
df7176e6-0a7a-4f6d-8fe4-0bf4da2c3efe,Jeff Hawkins,Ministry of Education,Auditor,East,51534,14,Pre-emptive value-added middleware,48691742,Completed,Temporary,1.06,Non-Compliant,Yes,1,09/12/2019,10,460,Margaret Gay,Top Secret,Meet eat imagine mission nearly spend raise.
1eaa5d3a-c20b-4ff7-b4e3-10ac01a40585,William Taylor,Ministry of Environment,Director,North,265735,34,Compatible clear-thinking strategy,12018529,Active,Permanent,1.99,Non-Compliant,Yes,1,16/01/2016,47,458,Benjamin Glass,Top Secret,Worry table economic do end large.
31a1a190-e795-46ad-8b86-063546804345,Brittany Delgado,Ministry of Environment,Policy Advisor,East,80397,11,Object-based contextually-based extranet,41801479,Active,Temporary,4.47,Under Review,Yes,1,18/05/2016,7,188,Amy Lewis,High,Set ground value able interview scene.
b4adbefe-5abd-4b38-b8bd-38833b59ad2b,Sara Vasquez,Ministry of Labor,Inspector,West,297750,3,Managed methodical neural-net,35837358,Active,Temporary,1.66,Under Review,No,0,24/05/2017,38,463,Elizabeth Spears,Medium,Big base win alone.
3abfa000-a6c8-4a4f-beae-7fce4e8dc9e1,Shannon Matthews MD,Ministry of Energy,Auditor,South,131387,28,Synergized intangible archive,48210687,Completed,Permanent,2.66,Compliant,No,0,03/02/2016,42,399,Alyssa Jennings,High,Film never current program audience.
b36bc7a5-e4c4-42cf-a688-16526bc098fc,Karen Cross,Ministry of Interior,Assistant Director,North,41016,29,Balanced 5thgeneration software,19362886,Cancelled,Temporary,1.06,Non-Compliant,Yes,1,02/07/2020,34,378,Jessica Stanley,Low,Major lot radio close deep.
93560123-c8e0-4890-a27f-93a841f63629,Jose Hernandez,Ministry of Energy,Auditor,South,260861,9,Streamlined composite service-desk,36998682,Cancelled,Permanent,2.91,Non-Compliant,Yes,1,19/01/2021,48,1,Dr. Jamie Duncan,Low,Pick away story specific world huge.
69960b60-e6a0-4a50-8a26-418b54d5a278,Dylan Dillon,Ministry of Health,Field Officer,East,95591,3,Operative radical contingency,28631909,Completed,Temporary,1.08,Non-Compliant,No,0,27/08/2015,45,105,John Boyd,High,Edge which free defense.
c3d3beb3-63aa-4a49-997a-caad14232206,Christopher Hodges,Ministry of Education,Data Analyst,Central,260884,25,Down-sized web-enabled frame,30574646,Active,Contract,4.28,Non-Compliant,Yes,1,30/12/2020,37,363,Shane Weiss,High,His tax cost picture down stand draw.
37b99f01-1bab-4d57-ba50-ce05f9fdd2a8,Amy Hammond,Ministry of Energy,Data Analyst,North,63247,34,Versatile needs-based structure,637977,Completed,Temporary,4.3,Non-Compliant,No,0,21/03/2019,7,71,Lindsay Rowland,Medium,Deal serious real.
025642dd-35fa-46a1-9288-9f668fdc0b31,Sarah Wright,Ministry of Interior,Director,Central,64300,12,Robust maximized encoding,44042054,Cancelled,Permanent,4.15,Compliant,No,0,12/07/2017,53,426,Thomas Mendoza,Low,Standard myself carry outside.
36ec900e-014a-4e85-94d2-64c57d48e9a1,Brandon Gomez,Ministry of Defense,Engineer,East,245137,9,Open-source empowering task-force,28969116,Cancelled,Contract,2.13,Non-Compliant,Yes,1,16/04/2018,36,125,Zachary Wilson,Low,Center such organization.
62d84275-a673-40b7-87ee-102fd559be05,Joseph Mcpherson,Ministry of Education,Director,West,122798,15,Optional demand-driven monitoring,10046749,Cancelled,Contract,4.35,Compliant,Yes,1,04/01/2021,26,169,Gregory Johnson,Top Secret,Consider score accept story the report.
7a688d7b-cf9b-4885-bc46-b8e828fc981b,Alexis Meyer,Ministry of Interior,Engineer,Central,49268,25,Implemented motivating orchestration,3768280,Completed,Temporary,3.17,Under Review,Yes,1,18/06/2025,27,204,Johnny Mason,Medium,Reduce car if different head strong learn.
6cbef42e-6b5a-4e8e-b57a-1ac8a46d2538,Jasmine Watson,Ministry of Environment,Field Officer,Central,126807,5,Realigned asynchronous portal,36377840,Cancelled,Contract,2.5,Compliant,No,0,13/01/2025,39,312,Ashley Aguilar,Medium,Opportunity south describe hard he later.
90e70659-4d07-4ef8-a324-3faca4c5d0f3,Sharon Peterson,Ministry of Finance,Policy Advisor,East,52185,11,Enhanced next generation alliance,43891098,Cancelled,Contract,3.5,Under Review,No,0,24/06/2021,33,336,Cindy Dean,Top Secret,Man agreement worry start you down fight.
248cffc7-4a18-4299-bf33-5a4e00b6cc1a,Douglas Adams,Ministry of Labor,Inspector,North,234776,34,Reverse-engineered 4thgeneration process improvement,21662024,Cancelled,Permanent,1.05,Under Review,No,0,06/05/2016,31,486,Audrey Cochran,Medium,Full sing pay test marriage history condition.
131aea01-f31b-4e41-8536-09299a16e02c,Benjamin Tran,Ministry of Health,Engineer,East,257851,24,Operative hybrid capacity,33345660,Cancelled,Temporary,1.57,Compliant,No,0,18/05/2019,14,471,Eric Russell,Medium,Yard save seven travel.
ede2302c-79e9-4afc-bc5f-67813fa4e82f,Cheryl Allen,Ministry of Interior,Inspector,Central,210171,15,Face-to-face regional analyzer,6737640,On Hold,Permanent,3.97,Compliant,Yes,1,18/07/2019,43,194,William Cox,Top Secret,Anything everyone own population cause spend with.
56c4a100-5b77-4e94-b8e7-053dda4bf74f,Kathryn Fox,Ministry of Energy,Data Analyst,South,179643,8,Realigned local flexibility,6937388,Completed,Permanent,1.98,Non-Compliant,Yes,1,25/10/2023,16,157,Thomas Henry DVM,Medium,Goal near firm newspaper must building.
1675efa5-a102-4a67-9ee2-93d96a669393,Cory Reyes,Ministry of Finance,Data Analyst,South,294444,5,Networked holistic frame,44202213,Completed,Contract,3.39,Compliant,Yes,1,28/06/2017,32,499,Alexis Brown,Top Secret,Must training discover summer bring as.
efc0d864-fa71-4177-9c44-aa805ee3c195,Carla Davis,Ministry of Energy,Assistant Director,Central,276584,26,Grass-roots disintermediate Local Area Network,32249765,Cancelled,Contract,2.54,Non-Compliant,No,0,23/10/2016,46,140,Robert Pugh,Top Secret,Work call head air clear nice.
76742e8a-aabd-472a-82f1-956bf7049889,Alex Wu,Ministry of Education,Inspector,North,78044,18,Persevering cohesive circuit,38308851,Active,Permanent,4.42,Under Review,Yes,1,27/02/2022,45,274,Tony Wilson,Medium,Responsibility expert nearly particular body turn public.
c1a20a3e-874d-4f92-ab7e-1dbd1babf92e,Cody Murray,Ministry of Interior,Engineer,Central,91214,6,Open-source human-resource function,42085331,Cancelled,Contract,4.81,Compliant,Yes,1,29/02/2020,51,6,Diane Barton,Medium,Member really but indeed memory prevent.
9182a12b-2df9-486a-ac49-c7016d8ffe74,Heather Christensen,Ministry of Energy,Inspector,South,232300,13,Business-focused 24hour installation,4722580,Completed,Permanent,4.53,Under Review,Yes,1,27/04/2019,53,392,Danielle Miller,High,Now right those address discuss accept.
4cdef114-fb72-4698-9f30-2a1e241c084c,Charles Neal,Ministry of Transport,Field Officer,West,154752,28,Profound context-sensitive groupware,40899568,On Hold,Permanent,2.08,Non-Compliant,Yes,1,02/07/2021,15,466,Jason Cowan,Low,Maintain myself team building capital.
faf4c5cc-b4fe-4158-b0af-81c1d8978189,Elizabeth Bell,Ministry of Finance,Assistant Director,Central,88984,5,Persistent zero-defect secured line,35777259,Cancelled,Temporary,1.78,Compliant,Yes,1,22/09/2017,28,492,Christine Dyer,Medium,Floor attention through security difference program suffer.
6a181a74-89b3-4b5e-a2af-19a34cc9c0f9,Richard Alexander,Ministry of Defense,Assistant Director,Central,80774,13,Configurable bifurcated Local Area Network,41291606,On Hold,Permanent,2.9,Non-Compliant,Yes,1,29/03/2020,8,53,Alyssa Mendoza,High,Far difficult off thus likely just.
e70b596d-b0ae-4356-a61d-ecb819419b35,Karen Mills,Ministry of Finance,Clerk,West,42568,17,Adaptive mission-critical secured line,10557279,Active,Contract,1.03,Under Review,Yes,1,06/10/2019,32,103,Andrew Ponce,Medium,Car week small say.
9736a6d8-8dc7-463d-844e-52357d116f93,Daniel Vance,Ministry of Energy,Inspector,North,160151,32,Secured uniform groupware,23798370,Active,Temporary,1.1,Compliant,Yes,1,01/09/2017,59,341,Stephen Fowler,Top Secret,Work often few bag most impact risk.
e738b254-183d-43ad-b58d-6d7dc1a24a97,William Howard,Ministry of Energy,Inspector,East,233664,29,Universal grid-enabled contingency,29242798,Cancelled,Temporary,3.21,Under Review,No,0,14/08/2015,48,337,Joseph Hoffman,Low,Nor military toward.
618ad8ee-e0d5-43fa-ba50-33f44c422088,Lawrence Wheeler,Ministry of Health,Data Analyst,South,238635,3,Multi-layered mission-critical collaboration,28758787,On Hold,Contract,3.08,Under Review,No,0,05/08/2021,28,60,Natalie Bradley,Medium,Size bank close central choose both.
c32525ca-f20b-49e1-b040-2d9da6779993,Autumn Levy,Ministry of Defense,Inspector,South,173767,34,Advanced demand-driven time-frame,21384383,Active,Permanent,4.98,Under Review,Yes,1,16/05/2023,12,86,Michael Dickson,Medium,Itself population successful among.
769ea241-baaf-4217-89b3-82b6cbead973,John Foster,Ministry of Labor,Director,East,164375,27,Multi-tiered maximized matrix,396063,Cancelled,Permanent,1.81,Under Review,No,0,10/02/2023,20,257,Amanda Nelson DVM,Top Secret,Exist big reflect prevent image rule.
ac78915b-5948-46dd-8410-ba1944ecfbe2,Robin Hernandez,Ministry of Health,Director,East,219262,13,Enterprise-wide 6thgeneration installation,1483875,Active,Temporary,2.03,Compliant,Yes,1,18/03/2018,57,177,Alyssa Fowler,Medium,Tend to adult second get.
9418f430-717d-434e-9e27-d718273e98eb,Matthew Miller,Ministry of Education,Field Officer,East,176330,33,Self-enabling incremental standardization,40279601,Completed,Temporary,1.45,Compliant,No,0,04/09/2016,20,241,Jose Reed,High,Also put third.
ee8f1339-e9e1-48a7-9d9a-448506255a34,Heather Adams,Ministry of Defense,Inspector,East,258610,6,Grass-roots incremental productivity,1976336,On Hold,Contract,4.67,Under Review,Yes,1,15/08/2021,4,202,Kathleen Booth,High,Approach company bring different boy run generation begin.
eafc8d9d-af40-43f6-9c19-d2a8e8bcabf6,Mr. Scott Valentine,Ministry of Interior,Engineer,South,79504,24,Synchronized composite Local Area Network,41196018,Cancelled,Temporary,4.11,Under Review,Yes,1,10/09/2022,9,30,Jessica Dunn,Low,Society poor about cup north born author soon.
f806c1f7-d3b6-4343-b77c-60b1482054be,Jose Alvarado,Ministry of Transport,Assistant Director,Central,204231,19,Fully-configurable didactic frame,4056778,Active,Permanent,4.29,Under Review,No,0,27/12/2024,5,288,Juan Moody,Low,Past poor so not question herself building.
c6e02749-0dec-4ea9-8a03-ba1cc9d01058,Brandon Glover,Ministry of Health,Data Analyst,Central,53986,16,Ameliorated even-keeled secured line,46796307,Active,Permanent,4.61,Compliant,No,0,08/12/2017,55,461,Brenda Frank,High,Quickly west value.
d9f28ed2-f7e5-47ca-b83b-bc4bb09f0f1c,Devin Snow,Ministry of Transport,Engineer,West,101858,28,Customizable needs-based data-warehouse,49139847,Completed,Contract,3.1,Compliant,No,0,23/06/2019,50,79,Christina Johnson,Low,Care perform risk explain despite.
db0774cc-e192-4034-9548-780e526b1098,Marissa Jackson,Ministry of Education,Assistant Director,Central,169312,33,Compatible responsive array,2987757,Cancelled,Contract,2.8,Compliant,Yes,1,12/08/2016,56,10,Meghan Dean,Top Secret,Follow if learn citizen behavior chair me.
acae05c3-bc76-4125-894c-4177c4bcea7b,Mrs. Sheila Simpson,Ministry of Education,Inspector,North,52666,13,Re-contextualized high-level concept,2568665,Active,Permanent,2.32,Compliant,Yes,1,21/09/2024,12,416,Ashley Haney,Medium,Through science buy pull citizen.
77565fe1-db6f-4ddf-a631-7dd8fd21d1a9,Darren Hahn,Ministry of Labor,Engineer,North,78660,25,Cross-platform content-based middleware,28175808,On Hold,Contract,3.36,Non-Compliant,No,0,07/08/2020,0,253,Kevin Kidd,Top Secret,Report yard continue guy other situation.
be16c085-69cb-495e-a2fc-b86291a0a7ae,Wanda Mccormick,Ministry of Education,Clerk,East,174633,27,Multi-tiered mission-critical open architecture,6572973,Active,Contract,2.82,Compliant,No,0,21/09/2017,19,383,Cheyenne Perry,High,Card teach statement center kitchen.
bb1f3e86-1714-4dbf-97f5-1f52a47aac3f,Charles Jefferson,Ministry of Energy,Engineer,West,66854,7,Versatile object-oriented groupware,792924,On Hold,Temporary,2.81,Non-Compliant,No,0,18/06/2024,56,390,Megan Frazier,Low,Year room weight fear.
fdc75b94-d707-4109-807e-1356084a3267,Matthew Barnett,Ministry of Finance,Director,South,104505,5,Persistent responsive productivity,16267670,Active,Temporary,4.75,Compliant,Yes,1,04/08/2018,46,383,Richard Johnson,Top Secret,Room learn mouth mouth fly try.
d3c3eca9-8ecc-479c-a7b3-f58f76f1952f,Whitney Glenn,Ministry of Finance,Inspector,Central,144488,31,Integrated global leverage,2670115,Cancelled,Temporary,4.94,Compliant,Yes,1,03/07/2024,45,286,Nicole Liu,Medium,City style if perhaps wear chair ability store.
6d4a9403-e2f5-4dba-98e9-b3211d12877b,Kaitlin Mccarty,Ministry of Labor,Policy Advisor,Central,223323,23,Streamlined full-range open system,7599066,Cancelled,Permanent,4.19,Non-Compliant,Yes,1,15/07/2025,7,175,Jessica Jones,Low,Arrive including decade important east.
e24bf1b2-97ac-4164-ae7c-26b5b72a2827,Cassandra Miller,Ministry of Energy,Engineer,South,62662,10,Configurable system-worthy collaboration,4772412,Cancelled,Permanent,4.03,Compliant,No,0,14/04/2020,9,125,Nancy Wall,High,Rest language several animal little drop.
650cc8b0-e69a-46ba-a88e-a7a20d5fd0da,Alexandria Shaw,Ministry of Finance,Clerk,North,48392,32,Phased multi-state challenge,19977714,On Hold,Permanent,3.72,Under Review,Yes,1,08/10/2019,8,493,Ashley Doyle,High,Environment interesting culture miss say.
e9f03f83-30fb-44cc-a28b-5284ac926978,Michael Ward,Ministry of Interior,Inspector,East,70535,30,Front-line exuding Graphical User Interface,13277733,Cancelled,Temporary,1.66,Compliant,Yes,1,10/05/2019,48,46,Wendy Martin,Low,Manage purpose true let.
41885f92-2488-41aa-83dd-9fbef994f30b,Robert Weaver,Ministry of Energy,Engineer,West,249675,31,Assimilated client-driven infrastructure,13159040,On Hold,Contract,1.24,Compliant,No,0,23/12/2022,40,205,David Knox,Top Secret,Exist camera body away wrong behind.
2e3821bb-af8e-4224-bfc1-39f37e3d0f14,William Butler,Ministry of Environment,Auditor,North,153569,18,Optional holistic concept,40835911,On Hold,Permanent,3.76,Compliant,Yes,1,04/11/2021,2,475,Joseph Clark,High,Return minute environment reality yes class stay.
61d6fe78-6197-489e-a707-992f638492f4,Douglas Erickson,Ministry of Transport,Clerk,West,92256,2,Pre-emptive dynamic function,20688882,On Hold,Contract,3.92,Non-Compliant,Yes,1,19/11/2017,10,436,Jonathan Lewis,Low,Eight order difficult edge take would create.
eddcf52c-eca5-4f7f-ba9e-a7b80a060a6f,Nicholas Miller,Ministry of Energy,Policy Advisor,East,129135,14,Front-line systematic protocol,33261204,Completed,Temporary,1.19,Non-Compliant,No,0,29/09/2024,11,106,Jose Martin,Top Secret,Away reflect little not theory fear Mrs.
e049dc61-08e6-40d5-a3ca-5a0414a4a3c6,Shane Ross,Ministry of Transport,Auditor,Central,167478,13,Distributed homogeneous ability,20696928,Active,Temporary,4.71,Under Review,Yes,1,23/11/2016,9,463,Brett Allen,Top Secret,Compare people interest direction realize.
de4196f9-3326-4f3b-bce8-866b3cc7ae34,Gregory Perez,Ministry of Interior,Clerk,East,75222,29,Open-source cohesive synergy,14125093,On Hold,Contract,1.36,Non-Compliant,Yes,1,05/07/2019,24,274,Wesley Shaffer,Medium,Sport prepare person foreign.
d1329bd4-56d4-4645-8c07-8ff2619b88ff,Jill Lucas,Ministry of Environment,Data Analyst,North,117373,12,Diverse discrete analyzer,39258759,On Hold,Permanent,2.14,Under Review,No,0,09/10/2017,48,336,Diana Guzman,Top Secret,Break stop rest system do.
b8f929a1-3fb0-492e-a4b1-21ca5989ee49,Deborah Long,Ministry of Defense,Assistant Director,Central,250647,2,Cross-platform directional array,31799468,Active,Temporary,3.69,Under Review,No,0,15/05/2025,48,122,Cody Jennings,High,Play special discussion return hear any sure body.
86d35e07-0868-4cd7-96f3-799872efb64c,Mary Arroyo,Ministry of Labor,Clerk,East,163684,32,Adaptive heuristic Internet solution,36127631,Cancelled,Permanent,1.68,Compliant,No,0,24/05/2019,24,473,Janice Stevenson,Medium,Save participant often concern pass pull six pressure.
88afe7cb-ab39-463d-8bd8-f0570ed3cbc6,Terry Miller,Ministry of Energy,Policy Advisor,Central,267426,13,Sharable exuding Local Area Network,13536735,Completed,Temporary,1.22,Compliant,No,0,01/02/2017,10,133,Raven Norris,Low,Way card become woman ask new group.
7268c2ac-816f-444f-98e8-24d6e772c3b6,Cynthia Kline,Ministry of Labor,Field Officer,Central,255723,27,Synergized actuating monitoring,48571997,Active,Temporary,2.32,Non-Compliant,Yes,1,13/01/2023,53,106,Aaron Trevino,Low,Charge least ok down production administration truth.
